"year","met_year","yr_part","month","m0001"
2016,2016,2016.54166666667,7,16.1854
2016,2016,2016.625,8,15.9756
2016,2016,2016.70833333333,9,15.2617
2016,2016,2016.79166666667,10,14.3133
2016,2016,2016.875,11,13.3047
2016,2017,2016.95833333333,12,12.6656
2017,2017,2017.04166666667,1,12.4475
2017,2017,2017.125,2,12.7579
2017,2017,2017.20833333333,3,13.4450000000001
2017,2017,2017.29166666667,4,14.3861
2017,2017,2017.375,5,15.3026
2017,2017,2017.45833333333,6,15.9506
2017,2017,2017.54166666667,7,16.2365
2017,2017,2017.625,8,15.9991
2017,2017,2017.70833333333,9,15.2744
2017,2017,2017.79166666667,10,14.3091
2017,2017,2017.875,11,13.3448
2017,2018,2017.95833333333,12,12.6471
2018,2018,2018.04166666667,1,12.4983
2018,2018,2018.125,2,12.804
2018,2018,2018.20833333333,3,13.4436
2018,2018,2018.29166666667,4,14.3804
2018,2018,2018.375,5,15.2733
2018,2018,2018.45833333333,6,15.9427
2018,2018,2018.54166666667,7,16.199
2018,2018,2018.625,8,15.9824
2018,2018,2018.70833333333,9,15.2559
2018,2018,2018.79166666667,10,14.2975
2018,2018,2018.875,11,13.3334
2018,2019,2018.95833333333,12,12.6603
2019,2019,2019.04166666667,1,12.478
2019,2019,2019.125,2,12.7827
2019,2019,2019.20833333333,3,13.4706
2019,2019,2019.29166666667,4,14.4013
2019,2019,2019.375,5,15.2887
2019,2019,2019.45833333333,6,15.9616
2019,2019,2019.54166666667,7,16.24
2019,2019,2019.625,8,16.0391
2019,2019,2019.70833333333,9,15.3369
2019,2019,2019.79166666667,10,14.3841
2019,2019,2019.875,11,13.3926
2019,2020,2019.95833333333,12,12.7313
2020,2020,2020.04166666667,1,12.5394
2020,2020,2020.125,2,12.8719
2020,2020,2020.20833333333,3,13.5631
2020,2020,2020.29166666667,4,14.4914
2020,2020,2020.375,5,15.4001
2020,2020,2020.45833333333,6,16.0585
2020,2020,2020.54166666667,7,16.3056
2020,2020,2020.625,8,16.0879
2020,2020,2020.70833333333,9,15.371
2020,2020,2020.79166666667,10,14.4105
2020,2020,2020.875,11,13.433
2020,2021,2020.95833333333,12,12.7625
2021,2021,2021.04166666667,1,12.5557
2021,2021,2021.125,2,12.8415
2021,2021,2021.20833333333,3,13.5444
2021,2021,2021.29166666667,4,14.4737
2021,2021,2021.375,5,15.3905
2021,2021,2021.45833333333,6,16.0278
2021,2021,2021.54166666667,7,16.288
2021,2021,2021.625,8,16.087
2021,2021,2021.70833333333,9,15.3755
2021,2021,2021.79166666667,10,14.4205
2021,2021,2021.875,11,13.4565
2021,2022,2021.95833333333,12,12.7927
2022,2022,2022.04166666667,1,12.5824
2022,2022,2022.125,2,12.8819
2022,2022,2022.20833333333,3,13.5756
2022,2022,2022.29166666667,4,14.5162
2022,2022,2022.375,5,15.4225
2022,2022,2022.45833333333,6,16.0627
2022,2022,2022.54166666667,7,16.3162
2022,2022,2022.625,8,16.1037
2022,2022,2022.70833333333,9,15.4167
2022,2022,2022.79166666667,10,14.4844000000001
2022,2022,2022.875,11,13.4942
2022,2023,2022.95833333333,12,12.7846
2023,2023,2023.04166666667,1,12.6244
2023,2023,2023.125,2,12.8607
2023,2023,2023.20833333333,3,13.5603
2023,2023,2023.29166666667,4,14.5007
2023,2023,2023.375,5,15.4387
2023,2023,2023.45833333333,6,16.0915
2023,2023,2023.54166666667,7,16.3522
2023,2023,2023.625,8,16.1104
2023,2023,2023.70833333333,9,15.4109
2023,2023,2023.79166666667,10,14.4706
2023,2023,2023.875,11,13.5077
2023,2024,2023.95833333333,12,12.8164
2024,2024,2024.04166666667,1,12.6572
2024,2024,2024.125,2,12.9495
2024,2024,2024.20833333333,3,13.6386
2024,2024,2024.29166666667,4,14.5492
2024,2024,2024.375,5,15.4951
2024,2024,2024.45833333333,6,16.0899
2024,2024,2024.54166666667,7,16.371
2024,2024,2024.625,8,16.1621
2024,2024,2024.70833333333,9,15.4308
2024,2024,2024.79166666667,10,14.4843
2024,2024,2024.875,11,13.5042
2024,2025,2024.95833333333,12,12.8691
2025,2025,2025.04166666667,1,12.6869
2025,2025,2025.125,2,12.9504
2025,2025,2025.20833333333,3,13.6506
2025,2025,2025.29166666667,4,14.5949
2025,2025,2025.375,5,15.4929
2025,2025,2025.45833333333,6,16.1341
2025,2025,2025.54166666667,7,16.3947
2025,2025,2025.625,8,16.2181
2025,2025,2025.70833333333,9,15.5104
2025,2025,2025.79166666667,10,14.5514
2025,2025,2025.875,11,13.5608
2025,2026,2025.95833333333,12,12.8826
2026,2026,2026.04166666667,1,12.7061
2026,2026,2026.125,2,12.9839
2026,2026,2026.20833333333,3,13.6619
2026,2026,2026.29166666667,4,14.5999
2026,2026,2026.375,5,15.5285
2026,2026,2026.45833333333,6,16.1753
2026,2026,2026.54166666667,7,16.4428
2026,2026,2026.625,8,16.2162
2026,2026,2026.70833333333,9,15.5412
2026,2026,2026.79166666667,10,14.5727
2026,2026,2026.875,11,13.6088
2026,2027,2026.95833333333,12,12.9274
2027,2027,2027.04166666667,1,12.722
2027,2027,2027.125,2,13.0442
2027,2027,2027.20833333333,3,13.748
2027,2027,2027.29166666667,4,14.6523
2027,2027,2027.375,5,15.5398
2027,2027,2027.45833333333,6,16.1971
2027,2027,2027.54166666667,7,16.4962
2027,2027,2027.625,8,16.2666
2027,2027,2027.70833333333,9,15.5677
2027,2027,2027.79166666667,10,14.5904
2027,2027,2027.875,11,13.6573
2027,2028,2027.95833333333,12,12.9973
2028,2028,2028.04166666667,1,12.8275
2028,2028,2028.125,2,13.0813
2028,2028,2028.20833333333,3,13.7435
2028,2028,2028.29166666667,4,14.6906
2028,2028,2028.375,5,15.5807
2028,2028,2028.45833333333,6,16.2194
2028,2028,2028.54166666667,7,16.4913
2028,2028,2028.625,8,16.2922
2028,2028,2028.70833333333,9,15.5915
2028,2028,2028.79166666667,10,14.6551
2028,2028,2028.875,11,13.6775
2028,2029,2028.95833333333,12,12.9837
2029,2029,2029.04166666667,1,12.7892000000001
2029,2029,2029.125,2,13.1109
2029,2029,2029.20833333333,3,13.7909
2029,2029,2029.29166666667,4,14.6771
2029,2029,2029.375,5,15.613
2029,2029,2029.45833333333,6,16.2599
2029,2029,2029.54166666667,7,16.5154
2029,2029,2029.625,8,16.3297
2029,2029,2029.70833333333,9,15.622
2029,2029,2029.79166666667,10,14.668
2029,2029,2029.875,11,13.7265
2029,2030,2029.95833333333,12,13.0444
2030,2030,2030.04166666667,1,12.8437
2030,2030,2030.125,2,13.1198
2030,2030,2030.20833333333,3,13.8658
2030,2030,2030.29166666667,4,14.7512
2030,2030,2030.375,5,15.6497
2030,2030,2030.45833333333,6,16.2843
2030,2030,2030.54166666667,7,16.554
2030,2030,2030.625,8,16.3457
2030,2030,2030.70833333333,9,15.6471
2030,2030,2030.79166666667,10,14.6935
2030,2030,2030.875,11,13.7317
2030,2031,2030.95833333333,12,13.0291
2031,2031,2031.04166666667,1,12.8027
2031,2031,2031.125,2,13.1016
2031,2031,2031.20833333333,3,13.8067
2031,2031,2031.29166666667,4,14.7069
2031,2031,2031.375,5,15.6063
2031,2031,2031.45833333333,6,16.2643
2031,2031,2031.54166666667,7,16.538
2031,2031,2031.625,8,16.3064
2031,2031,2031.70833333333,9,15.614
2031,2031,2031.79166666667,10,14.6708
2031,2031,2031.875,11,13.7118
2031,2032,2031.95833333333,12,13.0206
2032,2032,2032.04166666667,1,12.903
2032,2032,2032.125,2,13.1721
2032,2032,2032.20833333333,3,13.8504
2032,2032,2032.29166666667,4,14.7616
2032,2032,2032.375,5,15.675
2032,2032,2032.45833333333,6,16.3321
2032,2032,2032.54166666667,7,16.6133
2032,2032,2032.625,8,16.4188
2032,2032,2032.70833333333,9,15.7190000000001
2032,2032,2032.79166666667,10,14.7445
2032,2032,2032.875,11,13.8206
2032,2033,2032.95833333333,12,13.1362
2033,2033,2033.04166666667,1,12.9875
2033,2033,2033.125,2,13.2341
2033,2033,2033.20833333333,3,13.9231
2033,2033,2033.29166666667,4,14.8312
2033,2033,2033.375,5,15.7037
2033,2033,2033.45833333333,6,16.3777
2033,2033,2033.54166666667,7,16.6369
2033,2033,2033.625,8,16.4418
2033,2033,2033.70833333333,9,15.7319
2033,2033,2033.79166666667,10,14.7689
2033,2033,2033.875,11,13.8043
2033,2034,2033.95833333333,12,13.1198
2034,2034,2034.04166666667,1,12.9498
2034,2034,2034.125,2,13.2287
2034,2034,2034.20833333333,3,13.8938
2034,2034,2034.29166666667,4,14.8228
2034,2034,2034.375,5,15.735
2034,2034,2034.45833333333,6,16.3514
2034,2034,2034.54166666667,7,16.6405
2034,2034,2034.625,8,16.4567
2034,2034,2034.70833333333,9,15.7564
2034,2034,2034.79166666667,10,14.7954
2034,2034,2034.875,11,13.8331
2034,2035,2034.95833333333,12,13.1772
2035,2035,2035.04166666667,1,12.9827
2035,2035,2035.125,2,13.2604
2035,2035,2035.20833333333,3,13.9328
2035,2035,2035.29166666667,4,14.8619
2035,2035,2035.375,5,15.776
2035,2035,2035.45833333333,6,16.4055
2035,2035,2035.54166666667,7,16.6699
2035,2035,2035.625,8,16.4886
2035,2035,2035.70833333333,9,15.7957
2035,2035,2035.79166666667,10,14.8518
2035,2035,2035.875,11,13.8743
2035,2036,2035.95833333333,12,13.2039
2036,2036,2036.04166666667,1,12.9719
2036,2036,2036.125,2,13.2576
2036,2036,2036.20833333333,3,13.9619
2036,2036,2036.29166666667,4,14.8831
2036,2036,2036.375,5,15.7898
2036,2036,2036.45833333333,6,16.4415
2036,2036,2036.54166666667,7,16.7203
2036,2036,2036.625,8,16.5012
2036,2036,2036.70833333333,9,15.8028
2036,2036,2036.79166666667,10,14.8625
2036,2036,2036.875,11,13.922
2036,2037,2036.95833333333,12,13.2415
2037,2037,2037.04166666667,1,13.0701
2037,2037,2037.125,2,13.3534
2037,2037,2037.20833333333,3,14.042
2037,2037,2037.29166666667,4,14.927
2037,2037,2037.375,5,15.8381
2037,2037,2037.45833333333,6,16.4832
2037,2037,2037.54166666667,7,16.7512
2037,2037,2037.625,8,16.5595
2037,2037,2037.70833333333,9,15.8662
2037,2037,2037.79166666667,10,14.9302
2037,2037,2037.875,11,13.9389
2037,2038,2037.95833333333,12,13.2696
2038,2038,2038.04166666667,1,13.0861
2038,2038,2038.125,2,13.3455
2038,2038,2038.20833333333,3,14.0078
2038,2038,2038.29166666667,4,14.9562
2038,2038,2038.375,5,15.8493
2038,2038,2038.45833333333,6,16.4911
2038,2038,2038.54166666667,7,16.7838
2038,2038,2038.625,8,16.603
2038,2038,2038.70833333333,9,15.9155
2038,2038,2038.79166666667,10,14.9866
2038,2038,2038.875,11,14.0281
2038,2039,2038.95833333333,12,13.3119
2039,2039,2039.04166666667,1,13.1578
2039,2039,2039.125,2,13.4445
2039,2039,2039.20833333333,3,14.1078
2039,2039,2039.29166666667,4,15.0193
2039,2039,2039.375,5,15.9005
2039,2039,2039.45833333333,6,16.5235
2039,2039,2039.54166666667,7,16.8282
2039,2039,2039.625,8,16.6305
2039,2039,2039.70833333333,9,15.9562
2039,2039,2039.79166666667,10,15.0008
2039,2039,2039.875,11,14.0348
2039,2040,2039.95833333333,12,13.3369
2040,2040,2040.04166666667,1,13.175
2040,2040,2040.125,2,13.4295
2040,2040,2040.20833333333,3,14.1003
2040,2040,2040.29166666667,4,15.0404
2040,2040,2040.375,5,15.9229
2040,2040,2040.45833333333,6,16.5814
2040,2040,2040.54166666667,7,16.8422
2040,2040,2040.625,8,16.6473
2040,2040,2040.70833333333,9,15.9618
2040,2040,2040.79166666667,10,15.0324
2040,2040,2040.875,11,14.0722
2040,2041,2040.95833333333,12,13.4007
2041,2041,2041.04166666667,1,13.2046
2041,2041,2041.125,2,13.4872
2041,2041,2041.20833333333,3,14.1587
2041,2041,2041.29166666667,4,15.0644
2041,2041,2041.375,5,15.9555
2041,2041,2041.45833333333,6,16.6034
2041,2041,2041.54166666667,7,16.869
2041,2041,2041.625,8,16.6736
2041,2041,2041.70833333333,9,15.975
2041,2041,2041.79166666667,10,15.0135
2041,2041,2041.875,11,14.106
2041,2042,2041.95833333333,12,13.4325
2042,2042,2042.04166666667,1,13.2024
2042,2042,2042.125,2,13.4895
2042,2042,2042.20833333333,3,14.1302
2042,2042,2042.29166666667,4,15.0465
2042,2042,2042.375,5,15.9514
2042,2042,2042.45833333333,6,16.583
2042,2042,2042.54166666667,7,16.884
2042,2042,2042.625,8,16.7003
2042,2042,2042.70833333333,9,16.0178
2042,2042,2042.79166666667,10,15.092
2042,2042,2042.875,11,14.1914
2042,2043,2042.95833333333,12,13.4698
2043,2043,2043.04166666667,1,13.2805
2043,2043,2043.125,2,13.5426
2043,2043,2043.20833333333,3,14.2218
2043,2043,2043.29166666667,4,15.1247
2043,2043,2043.375,5,16.0281
2043,2043,2043.45833333333,6,16.6658
2043,2043,2043.54166666667,7,16.9297
2043,2043,2043.625,8,16.7367
2043,2043,2043.70833333333,9,16.0573
2043,2043,2043.79166666667,10,15.1591
2043,2043,2043.875,11,14.1576
2043,2044,2043.95833333333,12,13.4773
2044,2044,2044.04166666667,1,13.276
2044,2044,2044.125,2,13.5578
2044,2044,2044.20833333333,3,14.2205
2044,2044,2044.29166666667,4,15.1538
2044,2044,2044.375,5,16.0333
2044,2044,2044.45833333333,6,16.6826
2044,2044,2044.54166666667,7,16.9579
2044,2044,2044.625,8,16.7707
2044,2044,2044.70833333333,9,16.0894
2044,2044,2044.79166666667,10,15.1411
2044,2044,2044.875,11,14.1942
2044,2045,2044.95833333333,12,13.501
2045,2045,2045.04166666667,1,13.2879
2045,2045,2045.125,2,13.5583
2045,2045,2045.20833333333,3,14.2367
2045,2045,2045.29166666667,4,15.1758
2045,2045,2045.375,5,16.0463
2045,2045,2045.45833333333,6,16.7087
2045,2045,2045.54166666667,7,16.9962
2045,2045,2045.625,8,16.7914
2045,2045,2045.70833333333,9,16.0793
2045,2045,2045.79166666667,10,15.1631
2045,2045,2045.875,11,14.2405
2045,2046,2045.95833333333,12,13.5695
2046,2046,2046.04166666667,1,13.3876
2046,2046,2046.125,2,13.6457
2046,2046,2046.20833333333,3,14.273
2046,2046,2046.29166666667,4,15.2089
2046,2046,2046.375,5,16.0881
2046,2046,2046.45833333333,6,16.7228
2046,2046,2046.54166666667,7,17.0447
2046,2046,2046.625,8,16.831
2046,2046,2046.70833333333,9,16.1658
2046,2046,2046.79166666667,10,15.2004
2046,2046,2046.875,11,14.2776
2046,2047,2046.95833333333,12,13.6093
2047,2047,2047.04166666667,1,13.3998
2047,2047,2047.125,2,13.6763
2047,2047,2047.20833333333,3,14.3466
2047,2047,2047.29166666667,4,15.2288
2047,2047,2047.375,5,16.1247
2047,2047,2047.45833333333,6,16.7909
2047,2047,2047.54166666667,7,17.0743000000001
2047,2047,2047.625,8,16.8652
2047,2047,2047.70833333333,9,16.194
2047,2047,2047.79166666667,10,15.2506
2047,2047,2047.875,11,14.3223
2047,2048,2047.95833333333,12,13.646
2048,2048,2048.04166666667,1,13.4568
2048,2048,2048.125,2,13.7252
2048,2048,2048.20833333333,3,14.3561
2048,2048,2048.29166666667,4,15.2823
2048,2048,2048.375,5,16.1727
2048,2048,2048.45833333333,6,16.8103
2048,2048,2048.54166666667,7,17.1125
2048,2048,2048.625,8,16.924
2048,2048,2048.70833333333,9,16.2364
2048,2048,2048.79166666667,10,15.3112
2048,2048,2048.875,11,14.388
2048,2049,2048.95833333333,12,13.6708
2049,2049,2049.04166666667,1,13.4681
2049,2049,2049.125,2,13.7284
2049,2049,2049.20833333333,3,14.4182
2049,2049,2049.29166666667,4,15.3058
2049,2049,2049.375,5,16.1937
2049,2049,2049.45833333333,6,16.8362
2049,2049,2049.54166666667,7,17.1072
2049,2049,2049.625,8,16.9075
2049,2049,2049.70833333333,9,16.1989
2049,2049,2049.79166666667,10,15.3106
2049,2049,2049.875,11,14.3697
2049,2050,2049.95833333333,12,13.7227
2050,2050,2050.04166666667,1,13.5204
2050,2050,2050.125,2,13.7557
2050,2050,2050.20833333333,3,14.4078
2050,2050,2050.29166666667,4,15.3293
2050,2050,2050.375,5,16.1906
2050,2050,2050.45833333333,6,16.8559
2050,2050,2050.54166666667,7,17.1427
2050,2050,2050.625,8,16.9538
2050,2050,2050.70833333333,9,16.2558
2050,2050,2050.79166666667,10,15.3236
2050,2050,2050.875,11,14.3878
2050,2051,2050.95833333333,12,13.7284
2051,2051,2051.04166666667,1,13.5505
2051,2051,2051.125,2,13.8148
2051,2051,2051.20833333333,3,14.4453
2051,2051,2051.29166666667,4,15.367
2051,2051,2051.375,5,16.2309
2051,2051,2051.45833333333,6,16.8746
2051,2051,2051.54166666667,7,17.1697
2051,2051,2051.625,8,16.985
2051,2051,2051.70833333333,9,16.2924
2051,2051,2051.79166666667,10,15.3462
2051,2051,2051.875,11,14.4143
2051,2052,2051.95833333333,12,13.7173
2052,2052,2052.04166666667,1,13.5038
2052,2052,2052.125,2,13.8104
2052,2052,2052.20833333333,3,14.4771
2052,2052,2052.29166666667,4,15.3709
2052,2052,2052.375,5,16.2707
2052,2052,2052.45833333333,6,16.9033
2052,2052,2052.54166666667,7,17.1856
2052,2052,2052.625,8,16.9883
2052,2052,2052.70833333333,9,16.3048
2052,2052,2052.79166666667,10,15.3655
2052,2052,2052.875,11,14.447
2052,2053,2052.95833333333,12,13.7562
2053,2053,2053.04166666667,1,13.6031
2053,2053,2053.125,2,13.8744
2053,2053,2053.20833333333,3,14.5484
2053,2053,2053.29166666667,4,15.4655
2053,2053,2053.375,5,16.3218
2053,2053,2053.45833333333,6,16.9567
2053,2053,2053.54166666667,7,17.2519
2053,2053,2053.625,8,17.0572
2053,2053,2053.70833333333,9,16.3672
2053,2053,2053.79166666667,10,15.4656
2053,2053,2053.875,11,14.5305
2053,2054,2053.95833333333,12,13.8563
2054,2054,2054.04166666667,1,13.6423
2054,2054,2054.125,2,13.8931
2054,2054,2054.20833333333,3,14.5602
2054,2054,2054.29166666667,4,15.4761
2054,2054,2054.375,5,16.3541
2054,2054,2054.45833333333,6,17.0189
2054,2054,2054.54166666667,7,17.3087
2054,2054,2054.625,8,17.0867
2054,2054,2054.70833333333,9,16.4105
2054,2054,2054.79166666667,10,15.4849
2054,2054,2054.875,11,14.5398
2054,2055,2054.95833333333,12,13.8729
2055,2055,2055.04166666667,1,13.6683
2055,2055,2055.125,2,13.9684
2055,2055,2055.20833333333,3,14.5816
2055,2055,2055.29166666667,4,15.4977
2055,2055,2055.375,5,16.3928
2055,2055,2055.45833333333,6,17.007
2055,2055,2055.54166666667,7,17.2853
2055,2055,2055.625,8,17.0988
2055,2055,2055.70833333333,9,16.4176
2055,2055,2055.79166666667,10,15.4643
2055,2055,2055.875,11,14.5582
2055,2056,2055.95833333333,12,13.8801
2056,2056,2056.04166666667,1,13.6634
2056,2056,2056.125,2,13.9419
2056,2056,2056.20833333333,3,14.5814
2056,2056,2056.29166666667,4,15.5036
2056,2056,2056.375,5,16.3709
2056,2056,2056.45833333333,6,17.0018
2056,2056,2056.54166666667,7,17.2947
2056,2056,2056.625,8,17.1214000000001
2056,2056,2056.70833333333,9,16.4365
2056,2056,2056.79166666667,10,15.5128
2056,2056,2056.875,11,14.5828
2056,2057,2056.95833333333,12,13.8869
2057,2057,2057.04166666667,1,13.6555
2057,2057,2057.125,2,13.9218
2057,2057,2057.20833333333,3,14.6291000000001
2057,2057,2057.29166666667,4,15.5219
2057,2057,2057.375,5,16.4099000000001
2057,2057,2057.45833333333,6,17.0631
2057,2057,2057.54166666667,7,17.3618
2057,2057,2057.625,8,17.1765
2057,2057,2057.70833333333,9,16.4765
2057,2057,2057.79166666667,10,15.5455
2057,2057,2057.875,11,14.5991
2057,2058,2057.95833333333,12,13.9162
2058,2058,2058.04166666667,1,13.7612
2058,2058,2058.125,2,13.9867
2058,2058,2058.20833333333,3,14.5936
2058,2058,2058.29166666667,4,15.5524
2058,2058,2058.375,5,16.4381
2058,2058,2058.45833333333,6,17.087
2058,2058,2058.54166666667,7,17.3962
2058,2058,2058.625,8,17.1894
2058,2058,2058.70833333333,9,16.5003
2058,2058,2058.79166666667,10,15.5852
2058,2058,2058.875,11,14.6484
2058,2059,2058.95833333333,12,13.9396
2059,2059,2059.04166666667,1,13.7852
2059,2059,2059.125,2,14.0287
2059,2059,2059.20833333333,3,14.6561
2059,2059,2059.29166666667,4,15.6014
2059,2059,2059.375,5,16.456
2059,2059,2059.45833333333,6,17.128
2059,2059,2059.54166666667,7,17.4113
2059,2059,2059.625,8,17.2084
2059,2059,2059.70833333333,9,16.5048
2059,2059,2059.79166666667,10,15.6073
2059,2059,2059.875,11,14.675
2059,2060,2059.95833333333,12,13.964
2060,2060,2060.04166666667,1,13.7435
2060,2060,2060.125,2,14.0043
2060,2060,2060.20833333333,3,14.6856
2060,2060,2060.29166666667,4,15.5852
2060,2060,2060.375,5,16.4664
2060,2060,2060.45833333333,6,17.1069
2060,2060,2060.54166666667,7,17.397
2060,2060,2060.625,8,17.2107
2060,2060,2060.70833333333,9,16.543
2060,2060,2060.79166666667,10,15.6633
2060,2060,2060.875,11,14.7282
2060,2061,2060.95833333333,12,14.0582
2061,2061,2061.04166666667,1,13.8809
2061,2061,2061.125,2,14.129
2061,2061,2061.20833333333,3,14.764
2061,2061,2061.29166666667,4,15.661
2061,2061,2061.375,5,16.5521
2061,2061,2061.45833333333,6,17.2056
2061,2061,2061.54166666667,7,17.5078
2061,2061,2061.625,8,17.3121
2061,2061,2061.70833333333,9,16.6278
2061,2061,2061.79166666667,10,15.7142
2061,2061,2061.875,11,14.7941
2061,2062,2061.95833333333,12,14.1551
2062,2062,2062.04166666667,1,13.934
2062,2062,2062.125,2,14.1974
2062,2062,2062.20833333333,3,14.8404
2062,2062,2062.29166666667,4,15.7296
2062,2062,2062.375,5,16.5842
2062,2062,2062.45833333333,6,17.2169
2062,2062,2062.54166666667,7,17.4954
2062,2062,2062.625,8,17.3063
2062,2062,2062.70833333333,9,16.6261
2062,2062,2062.79166666667,10,15.7133
2062,2062,2062.875,11,14.8114
2062,2063,2062.95833333333,12,14.0939
2063,2063,2063.04166666667,1,13.9094
2063,2063,2063.125,2,14.1888
2063,2063,2063.20833333333,3,14.8314
2063,2063,2063.29166666667,4,15.7074
2063,2063,2063.375,5,16.5877
2063,2063,2063.45833333333,6,17.2573
2063,2063,2063.54166666667,7,17.5382
2063,2063,2063.625,8,17.3398
2063,2063,2063.70833333333,9,16.6831
2063,2063,2063.79166666667,10,15.7495
2063,2063,2063.875,11,14.8488
2063,2064,2063.95833333333,12,14.1517
2064,2064,2064.04166666667,1,13.9815
2064,2064,2064.125,2,14.2189
2064,2064,2064.20833333333,3,14.8877
2064,2064,2064.29166666667,4,15.7414
2064,2064,2064.375,5,16.6084
2064,2064,2064.45833333333,6,17.2322
2064,2064,2064.54166666667,7,17.5542
2064,2064,2064.625,8,17.3615
2064,2064,2064.70833333333,9,16.6776
2064,2064,2064.79166666667,10,15.7526
2064,2064,2064.875,11,14.861
2064,2065,2064.95833333333,12,14.1796000000001
2065,2065,2065.04166666667,1,13.955
2065,2065,2065.125,2,14.2475
2065,2065,2065.20833333333,3,14.8742
2065,2065,2065.29166666667,4,15.7703
2065,2065,2065.375,5,16.6695
2065,2065,2065.45833333333,6,17.305
2065,2065,2065.54166666667,7,17.6208
2065,2065,2065.625,8,17.4361
2065,2065,2065.70833333333,9,16.7393
2065,2065,2065.79166666667,10,15.8223
2065,2065,2065.875,11,14.9178
2065,2066,2065.95833333333,12,14.237
2066,2066,2066.04166666667,1,14.0251
2066,2066,2066.125,2,14.2843
2066,2066,2066.20833333333,3,14.9242
2066,2066,2066.29166666667,4,15.8393
2066,2066,2066.375,5,16.7078
2066,2066,2066.45833333333,6,17.3339
2066,2066,2066.54166666667,7,17.6057
2066,2066,2066.625,8,17.4365
2066,2066,2066.70833333333,9,16.7699
2066,2066,2066.79166666667,10,15.8263
2066,2066,2066.875,11,14.9053
2066,2067,2066.95833333333,12,14.2638
2067,2067,2067.04166666667,1,14.0474
2067,2067,2067.125,2,14.3071
2067,2067,2067.20833333333,3,14.9579
2067,2067,2067.29166666667,4,15.8164
2067,2067,2067.375,5,16.6901
2067,2067,2067.45833333333,6,17.339
2067,2067,2067.54166666667,7,17.6598
2067,2067,2067.625,8,17.4855
2067,2067,2067.70833333333,9,16.7952
2067,2067,2067.79166666667,10,15.8881
2067,2067,2067.875,11,15.0047
2067,2068,2067.95833333333,12,14.3440000000001
2068,2068,2068.04166666667,1,14.1415
2068,2068,2068.125,2,14.3835
2068,2068,2068.20833333333,3,15.0157
2068,2068,2068.29166666667,4,15.8715
2068,2068,2068.375,5,16.7417
2068,2068,2068.45833333333,6,17.3925
2068,2068,2068.54166666667,7,17.7112
2068,2068,2068.625,8,17.5276
2068,2068,2068.70833333333,9,16.8036
2068,2068,2068.79166666667,10,15.9218
2068,2068,2068.875,11,15.0154
2068,2069,2068.95833333333,12,14.3393
2069,2069,2069.04166666667,1,14.1251
2069,2069,2069.125,2,14.3435
2069,2069,2069.20833333333,3,14.9963
2069,2069,2069.29166666667,4,15.9032
2069,2069,2069.375,5,16.7523
2069,2069,2069.45833333333,6,17.4022000000001
2069,2069,2069.54166666667,7,17.6973
2069,2069,2069.625,8,17.4978
2069,2069,2069.70833333333,9,16.8279
2069,2069,2069.79166666667,10,15.8845
2069,2069,2069.875,11,15.0017
2069,2070,2069.95833333333,12,14.315
2070,2070,2070.04166666667,1,14.0733
2070,2070,2070.125,2,14.3923
2070,2070,2070.20833333333,3,15.0085
2070,2070,2070.29166666667,4,15.8799
2070,2070,2070.375,5,16.749
2070,2070,2070.45833333333,6,17.4008
2070,2070,2070.54166666667,7,17.6851
2070,2070,2070.625,8,17.5192
2070,2070,2070.70833333333,9,16.8431
2070,2070,2070.79166666667,10,15.9423
2070,2070,2070.875,11,15.033
2070,2071,2070.95833333333,12,14.4197
2071,2071,2071.04166666667,1,14.2014
2071,2071,2071.125,2,14.471
2071,2071,2071.20833333333,3,15.0804
2071,2071,2071.29166666667,4,15.9472
2071,2071,2071.375,5,16.8138
2071,2071,2071.45833333333,6,17.4542
2071,2071,2071.54166666667,7,17.7626
2071,2071,2071.625,8,17.5742
2071,2071,2071.70833333333,9,16.9062
2071,2071,2071.79166666667,10,16.0124
2071,2071,2071.875,11,15.1068
2071,2072,2071.95833333333,12,14.4522
2072,2072,2072.04166666667,1,14.2331
2072,2072,2072.125,2,14.4439
2072,2072,2072.20833333333,3,15.0927
2072,2072,2072.29166666667,4,15.9571
2072,2072,2072.375,5,16.8448
2072,2072,2072.45833333333,6,17.4808
2072,2072,2072.54166666667,7,17.7698
2072,2072,2072.625,8,17.5955
2072,2072,2072.70833333333,9,16.9014
2072,2072,2072.79166666667,10,15.9643
2072,2072,2072.875,11,15.0957
2072,2073,2072.95833333333,12,14.4307
2073,2073,2073.04166666667,1,14.2139
2073,2073,2073.125,2,14.4736
2073,2073,2073.20833333333,3,15.1041
2073,2073,2073.29166666667,4,15.964
2073,2073,2073.375,5,16.8425
2073,2073,2073.45833333333,6,17.4774
2073,2073,2073.54166666667,7,17.7869
2073,2073,2073.625,8,17.5767
2073,2073,2073.70833333333,9,16.9195
2073,2073,2073.79166666667,10,15.9907
2073,2073,2073.875,11,15.1279
2073,2074,2073.95833333333,12,14.4352
2074,2074,2074.04166666667,1,14.243
2074,2074,2074.125,2,14.5183
2074,2074,2074.20833333333,3,15.1386
2074,2074,2074.29166666667,4,16.0094
2074,2074,2074.375,5,16.8788
2074,2074,2074.45833333333,6,17.5246
2074,2074,2074.54166666667,7,17.8337
2074,2074,2074.625,8,17.6638
2074,2074,2074.70833333333,9,16.9559
2074,2074,2074.79166666667,10,16.0366
