"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122","m0123","m0124","m0125","m0126","m0127","m0128","m0129","m0130","m0131","m0132","m0133","m0134","m0135","m0136","m0137","m0138","m0139","m0140","m0141","m0142","m0143","m0144","m0145","m0146","m0147","m0148","m0149","m0150","m0151","m0152","m0153","m0154","m0155","m0156","m0157","m0158","m0159","m0160","m0161","m0162","m0163","m0164","m0165","m0166","m0167"
2119,2119,2119.70833333333,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2259,17.04,17.019,17.1655,17.3081,17.1305,17.5892,16.1533,16.9332,17.3407,NA,NA,NA,NA,NA,17.6747,17.7512,17.7028,17.6681,17.8192,17.0662,17.1053,16.8994,16.7783,NA,NA,18.2314,NA,NA,18.1947,17.9831,17.6255,19.4546,19.2498000000001,19.3988000000001,NA,16.1976,NA,NA,NA,NA,NA,15.7319,15.5457,NA,18.3702,17.9895,NA,NA,NA,NA,NA,NA,17.8364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1028,16.1801,16.0929,16.2058,NA,16.0529,16.3963,NA,17.1237,NA,NA,16.9256,16.7064,16.6286,17.977,NA,17.7783,17.0799
2119,2119,2119.79166666667,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5116,16.606,16.3882,16.5846,16.4564,16.7561,16.503,15.3081,15.6505,16.2238,NA,NA,NA,NA,NA,16.2734,16.3038,16.3086,16.2239,16.3471,15.9268,15.7399,15.65,16.0447,NA,NA,17.2379,NA,NA,17.3943,17.3648,16.8014,18.3488,18.2466,18.497,NA,15.2078,NA,NA,NA,NA,NA,15.0867,15.0142,NA,17.6335,16.7678,NA,NA,NA,NA,NA,NA,17.1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3476,15.5338,15.408,15.4404,NA,15.3738,15.3757,NA,15.9972,NA,NA,16.0625,15.8065,15.772,17.0862,NA,16.71,16.2572
2119,2119,2119.875,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7881,15.9129,15.6986,15.7573,15.6581,16.0434,15.6197,14.489,14.604,15.2303,NA,NA,NA,NA,NA,15.1678,15.217,15.3217,15.3083,15.2278,14.6996,14.6216,14.6968,15.396,NA,NA,16.4185,NA,NA,16.5207,16.3597,15.8662,17.4755,17.3553,17.5985,NA,14.3155,NA,NA,NA,NA,NA,14.1164,14.095,NA,16.6749,16.0109,NA,NA,NA,NA,NA,NA,16.6629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6952,14.7512,14.7155,14.7443,NA,14.6766,14.6979,NA,15.1394,NA,NA,14.913,14.7276,14.8341,16.144,NA,15.6809,15.4174
2119,2120,2119.95833333333,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9577,15.1691,15.0204,14.9655,14.9278,15.4135,15.2448,13.9752,13.9354,14.7012,NA,NA,NA,NA,NA,14.7708,14.6994,14.9974,14.7493,14.6339,13.7746,13.8081,13.7447,15.0635,NA,NA,15.9333,NA,NA,15.7478,15.2484,15.2826,17.1944,16.7416,17.0107,NA,13.7025,NA,NA,NA,NA,NA,13.4199,13.3419,NA,16.0522,14.891,NA,NA,NA,NA,NA,NA,16.0503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7315,13.9573,13.9784,13.9124,NA,13.9409,14.0055,NA,14.2789,NA,NA,14.2774,13.8217,13.9075,15.0919,NA,14.9446,14.601
2120,2120,2120.04166666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7992,14.6868,14.5804,14.6216,14.5961,15.1294,14.8956,13.5861,13.8153,14.4894,NA,NA,NA,NA,NA,14.7169,14.7942,14.8131,14.8226,14.639,13.5663,13.4727,13.3702,15.0461,NA,NA,15.8241,NA,NA,15.3264,15.0831,14.6369,16.7507,16.3927,16.6839000000001,NA,13.3706,NA,NA,NA,NA,NA,13.2039,13.0237,NA,15.93,14.5691,NA,NA,NA,NA,NA,NA,16.1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4956,13.7749,13.4436,13.3401,NA,13.6564,14.0152,NA,14.4073,NA,NA,13.7483,13.3894,13.5992,14.9709,NA,14.7365,14.223
2120,2120,2120.125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.926,14.8893,14.5327,14.7345,14.6087,15.2241,15.3495,14.0472,14.1098,14.944,NA,NA,NA,NA,NA,14.9647000000001,15.2301,15.342,15.2133,15.0621,13.9643,13.6762,13.6805,15.2827,NA,NA,15.8278,NA,NA,15.4009,15.2994,14.9277,16.8842,16.4498,16.8503,NA,13.9408,NA,NA,NA,NA,NA,13.3795,13.5227,NA,15.8765,14.812,NA,NA,NA,NA,NA,NA,16.3845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5389,13.7566,13.7627,13.5287,NA,13.9168,14.1279,NA,14.4956,NA,NA,13.9746,13.646,13.8976,15.213,NA,14.8656,14.1946
2120,2120,2120.20833333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3314,15.5627,15.3708,15.4149,15.3021,15.7788,16.1928,14.4994,15.0379,15.4637,NA,NA,NA,NA,NA,15.762,15.65,15.8852,15.8497,15.8755,14.618,14.5205,14.4935,15.6044,NA,NA,16.2559,NA,NA,16.1517,15.7541000000001,15.5332,17.5753,17.1415,17.767,NA,14.7581,NA,NA,NA,NA,NA,14.262,14.1782,NA,16.5576,15.5378,NA,NA,NA,NA,NA,NA,16.7962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2862,14.4654,14.5478,14.342,NA,14.4473,14.7436,NA,14.8733,NA,NA,14.7558,14.2526,14.4992,16.015,NA,15.4595,14.8631
2120,2120,2120.29166666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3137,16.6101,16.3776,16.4475,16.336,16.5665,16.7173,15.2055,15.8413,16.3668,NA,NA,NA,NA,NA,16.7487,16.6672,16.5835,16.674,16.8956,15.6699,15.8279,15.6268,16.0486,NA,NA,17.1095,NA,NA,17.0211,16.8355,16.5625,18.53,18.1506,18.7614,NA,15.798,NA,NA,NA,NA,NA,15.1012,14.8287,NA,17.4015,16.428,NA,NA,NA,NA,NA,NA,17.4788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2163,15.4351,15.4566,15.4096,NA,15.4894,15.3025,NA,16.0239,NA,NA,15.5981,15.4437,15.5391,17.1067,NA,16.4635,16.0276
2120,2120,2120.375,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2425,17.4314,17.2637,17.3581,17.3809,17.4651,17.3879,16.1239,16.9021,17.3804,NA,NA,NA,NA,NA,17.5068,17.5084,17.5293,17.5518,17.6063,16.6692,16.8349,16.629,16.6908,NA,NA,17.885,NA,NA,17.7121,17.6657,17.4066,19.4389,19.1411,19.4662,NA,16.5951,NA,NA,NA,NA,NA,15.5796,15.4472,NA,18.5761,17.3106,NA,NA,NA,NA,NA,NA,17.9625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1553,16.4895,16.2256,16.1887,NA,16.2636,16.4521,NA,16.8895,NA,NA,16.6539,16.3973,16.2993,17.9206,NA,17.4427,16.9544
2120,2120,2120.45833333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8874,18.0662,17.8233,17.9275,17.8423,17.9172,18.0803,16.69,17.5647,18.003,NA,NA,NA,NA,NA,18.2486,18.1393,18.2836,18.2151,18.2358,17.5883,17.6618,17.6762,17.3292,NA,NA,18.6105,NA,NA,18.2408,18.2718,17.9239,20.0082,19.7047,19.9546,NA,17.2594,NA,NA,NA,NA,NA,15.7975,15.608,NA,19.2214,18.1255,NA,NA,NA,NA,NA,NA,18.2197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8824,16.9851,16.9062,16.8459,NA,16.7964,17.2312,NA,17.4925,NA,NA,17.2084,16.9362,16.8953,18.5059,NA,17.978,17.7934
2120,2120,2120.54166666667,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9587,18.2842,18.0156,18.1961,17.9836,18.1511,18.5214,16.9506,17.8113,18.4289,NA,NA,NA,NA,NA,18.6526,18.6844,18.7372,18.827,18.8181,18.0015,18.1116,18.1927,17.3818,NA,NA,19.099,NA,NA,18.6015,18.5458,18.3132,20.0885,19.9706,20.1782,NA,17.6532,NA,NA,NA,NA,NA,15.8484,15.7815000000001,NA,19.7721,18.3748000000001,NA,NA,NA,NA,NA,NA,18.5336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9833,17.2749,17.0991,17.2403,NA,17.1339,17.3619,NA,17.9254,NA,NA,17.5439,17.3803,17.2736,18.7282,NA,18.2989,18.051
2120,2120,2120.625,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.784,17.9249,17.7697,17.8714000000001,17.8921,17.9794,18.3664,16.6265,17.575,18.1468,NA,NA,NA,NA,NA,18.5664,18.6204,18.6476,18.5323,18.7998,17.668,17.89,17.8847,17.1827,NA,NA,19.007,NA,NA,18.4428,18.4107,18.2073,19.808,19.8694,19.8862,NA,17.4183,NA,NA,NA,NA,NA,15.7646,15.8386,NA,19.5154,18.3081,NA,NA,NA,NA,NA,NA,18.2234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6081,16.818,16.6726,16.7566,NA,16.6633,17.11,NA,17.7501,NA,NA,17.4537,17.3268,17.1797,18.5625,NA,18.1857,17.914
2120,2120,2120.70833333333,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0312,17.1503,17.1089,17.3265,17.0501,17.3371,17.6531,15.9607,16.7974,17.3772,NA,NA,NA,NA,NA,17.6115,17.6805,17.7583,17.7056,17.857,16.7565,16.9954,16.9723,16.6719000000001,NA,NA,18.194,NA,NA,17.9338,17.8128,17.7237,19.1103,19.2482,19.1775,NA,16.727,NA,NA,NA,NA,NA,15.5334,15.6656,NA,18.8158,17.8238,NA,NA,NA,NA,NA,NA,17.8128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9690000000001,16.4518,15.9205,16.0906,NA,15.9597,16.2578,NA,17.1276,NA,NA,16.9106,16.8927,16.5773,17.8883,NA,17.4293,17.3642
2120,2120,2120.79166666667,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4654,16.4703,16.3986,16.5088,16.317,16.4956,16.6096,15.1414,15.757,16.3405,NA,NA,NA,NA,NA,16.1728,16.2665,16.327,16.2388,16.318,15.5823,15.7145,15.7217,15.9835,NA,NA,17.4283,NA,NA,17.0973,16.9111,16.9244,18.007,18.334,18.1577,NA,15.9092,NA,NA,NA,NA,NA,14.7797,15.0404,NA,17.7929,16.8768,NA,NA,NA,NA,NA,NA,17.2519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1311,15.5461,15.323,15.2882,NA,15.3831,15.1811,NA,16.0806,NA,NA,15.9939,16.0056,15.7715,16.9611,NA,16.5924,16.4833
2120,2120,2120.875,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9174,15.8095,15.8481,15.8559,15.6104,15.8578,15.7059,14.183,14.6748,15.3929,NA,NA,NA,NA,NA,15.1478,15.2014,15.2737,15.2183,15.2103,14.4016,14.2629,14.5871,15.3792,NA,NA,16.5295,NA,NA,16.1403,15.8579,15.8813,17.0525,17.5035,17.1595,NA,15.0246,NA,NA,NA,NA,NA,13.8379,14.1584,NA,16.7634,15.8235,NA,NA,NA,NA,NA,NA,16.5743000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4221,14.7111,14.6492,14.5788,NA,14.7463,14.0258,NA,15.2263,NA,NA,14.8012,15.0402,14.6597,16.1655,NA,15.4553,15.4444
2120,2121,2120.95833333333,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0442,15.2872,14.9227,15.1521,14.9303,15.2195,15.1945,13.6842,14.3309,14.9943,NA,NA,NA,NA,NA,14.6178,14.672,14.7999,14.755,14.6319,13.2954,13.5579,13.8324,14.9006,NA,NA,16.0432,NA,NA,15.2298,15.032,14.8119,16.2063,16.9222,16.444,NA,14.4338,NA,NA,NA,NA,NA,13.1062,13.3728,NA,16.1114,15.145,NA,NA,NA,NA,NA,NA,16.1588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9132,14.1172,14.0317,13.8573,NA,14.1692,13.4706,NA,14.5213,NA,NA,13.9144,14.0722,13.8836,15.4412,NA,14.8152,14.6423
2121,2121,2121.04166666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.656,14.6143,14.6618,14.6632,14.899,14.966,15.1815,13.6112,14.5052,15.0839,NA,NA,NA,NA,NA,14.6623,14.7135,14.7662,14.8021,14.7624,13.1969,13.4375,13.2102,14.865,NA,NA,15.5881,NA,NA,14.9624,14.6499,14.5752,15.8986,16.8716,16.0293,NA,14.1922,NA,NA,NA,NA,NA,12.9858,13.2336,NA,15.7195,14.7822,NA,NA,NA,NA,NA,NA,16.0841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5806,13.6601,13.6591,13.5175,NA,13.3989,13.326,NA,14.4813,NA,NA,13.4722,13.7698,13.6024,15.1962,NA,14.3654,14.3849
2121,2121,2121.125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7285,14.8859,14.737,14.9618,14.868,14.9749,15.5973,13.8558,14.7544,15.3105,NA,NA,NA,NA,NA,15.0062,14.8518,15.4263,14.9683,15.1727,13.5063,13.5358,13.2583,15.1037,NA,NA,15.7642,NA,NA,15.3671000000001,15.0327,14.816,15.9205,17.0581,16.2159,NA,14.8021,NA,NA,NA,NA,NA,13.2015,13.5857,NA,15.7481,14.7573,NA,NA,NA,NA,NA,NA,16.6947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.819,13.7591,13.7252,13.6836,NA,13.7998,13.5294,NA,14.5929,NA,NA,13.7429,14.1568,13.8786,15.4598,NA,14.6704,14.5241
2121,2121,2121.20833333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4294,15.5148,15.4543,15.3604,15.5448,15.5489,16.247,14.2616,15.0914,15.606,NA,NA,NA,NA,NA,15.8626,15.7392,15.8858,15.5759,15.6948,14.2597,14.3948,14.2316,15.6127,NA,NA,16.4027,NA,NA,15.9167,15.5288,15.6003,16.8086,17.6999,16.8599,NA,15.3388,NA,NA,NA,NA,NA,14.1433,14.2891,NA,16.464,15.4303,NA,NA,NA,NA,NA,NA,17.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5156,14.7029,14.3926,14.3582,NA,14.4727,14.0902,NA,15.0053,NA,NA,14.7794,14.7464000000001,14.2706,15.9754,NA,15.5092,15.0811
2121,2121,2121.29166666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.353,16.5289,16.4724000000001,16.4605,16.4808,16.5353,16.8097,15.2152,15.9229,16.4697,NA,NA,NA,NA,NA,16.7448,16.625,16.8305,16.529,16.6319,15.4251,15.375,15.3302,16.1916000000001,NA,NA,17.0944,NA,NA,16.8661,16.6112,16.5633,17.8825000000001,18.4583,17.8402,NA,16.14,NA,NA,NA,NA,NA,14.8057,14.9913,NA,17.4454,16.3775,NA,NA,NA,NA,NA,NA,17.3109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.439,15.5094,15.3478,15.3199,NA,15.3624,14.8588,NA,15.8979,NA,NA,15.612,15.6752,15.4835,17.0707,NA,16.4935,16.2618000000001
2121,2121,2121.375,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3241,17.231,17.3066,17.3729,17.2024,17.5062,17.3783,16.2023,16.8571,17.4164,NA,NA,NA,NA,NA,17.5396,17.3803,17.6247,17.4802,17.538,16.3505,16.5813,16.3787,16.9077,NA,NA,17.9855,NA,NA,17.6071,17.6071,17.382,18.7992,19.3059,18.7342,NA,16.8986,NA,NA,NA,NA,NA,15.3365,15.614,NA,18.4167,17.3194,NA,NA,NA,NA,NA,NA,17.8514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.329,16.4679,16.3633,16.1753,NA,16.3729,15.9429,NA,16.8862,NA,NA,16.4461,16.4718,16.4836,17.8941,NA,17.5633,17.3148
2121,2121,2121.45833333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9173,17.8198,18.046,18.1802,18.024,17.9236,17.9467,16.7978,17.6274,18.322,NA,NA,NA,NA,NA,18.2936,18.1943,18.4691,18.0586,18.3176,17.3612,17.5985,17.4745,17.301,NA,NA,18.772,NA,NA,18.2541000000001,18.1576,17.9979,19.1981,19.8401,19.1185,NA,17.5174,NA,NA,NA,NA,NA,15.7661,15.6801,NA,19.1134,18.1971,NA,NA,NA,NA,NA,NA,18.2901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8884,17.0642,16.9523,16.8192,NA,16.8814,16.7974,NA,17.6779,NA,NA,17.2091,17.0638,17.0716,18.5421,NA,18.0432,17.8805
