"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122"
2060,2060,2060.70833333333,9,18.69278,18.90399,19.08746,19.10031,18.98193,18.84573,17.73251,18.52243,18.63971,19.24588,18.1951,18.5983,19.70175,19.80933,20.04855,19.22278,19.25522,19.52841,18.95425,19.0932,18.24771,18.81436,19.04819,18.35278,18.68365,18.66373,18.4404,18.30972,19.31674,19.56827,18.84625,19.28979,19.37845,19.41779,19.45514,19.12338,19.00519,19.27869,19.07031,18.0625,18.68652,18.96127,19.52878,18.68405,18.87103,20.02267,20.16776,20.48306,19.67297,19.50317,19.57523,19.97797,19.51587,19.5611,19.18088,19.44955,19.39752,18.62387,19.30859,19.73065,19.30487,18.67847,18.96555,18.94809,18.81015,18.46542,19.43311,19.31741,19.06113,17.77783,18.9437,19.28824,18.63736,18.83905,19.97986,20.10361,20.40219,19.59647,19.65448,19.90836,19.34378,19.39536,18.61917,18.91211,18.88315,18.90222,18.51987,19.74814,20.17029,19.38672,19.95966,19.86542,19.92664,19.70914,19.47556,19.68216,19.51935,18.39569,19.12018,19.52225,20.0975,19.15311,19.38693,20.49646,20.58304,20.88763,19.98608,19.96399,20.34039,20.12128,19.89954,20.11139,19.79398,19.28104,19.90399,20.15866,19.61224,19.19305,19.43036,19.56757,19.22778,18.97708
2060,2060,2060.79166666667,10,18.56036,18.85529,18.84189,19.00229,18.84686,18.6691,17.65155,18.44025,18.61774,18.94611,18.02719,18.35587,19.57535,19.68884,19.91211,19.05508,19.06354,19.3533,18.76962,18.91449,17.94839,18.47958,18.98596,18.27536,18.59821,18.47733,18.38318,18.21194,19.15515,19.3956,18.68634,19.22339,19.14407,19.37741,19.42865,19.01199,18.95145,19.20255,18.83795,17.98685,18.57172,18.90631,19.26917,18.47385,18.67096,19.88565,20.03195,20.35687,19.4985,19.29883,19.36673,19.75803,19.28076,19.41626,18.98972,19.23849,19.38834,18.31946,18.99075,19.41205,19.21548,18.60678,18.85144,18.76385,18.7865,18.38715,19.34122,19.28131,18.94574,17.7124,18.92041,19.08081,18.41013,18.62857,19.84622,19.96017,20.26587,19.39285,19.43808,19.66397,19.17432,19.19995,18.30206,18.8118,18.7211,18.86432,18.40482,19.62677,19.98044,19.2681,19.72144,19.83521,19.91296,19.56454,19.39609,19.64063,19.24438,18.32184,19.02292,19.49161,19.85202,18.97696,19.13007,20.35657,20.43124,20.74893,19.76114,19.71576,20.12207,19.86584,19.66977,19.89639,19.74155,18.95651,19.5766,19.78729,19.47986,19.08847,19.29468,19.3923,19.15216,18.89368
2060,2060,2060.875,11,18.54514,18.9017,18.74606,18.96555,18.89017,18.65207,17.69064,18.44052,18.63593,18.81741,17.93265,18.30939,19.6235,19.69177,19.96881,18.94843,18.99561,19.25784,18.68219,18.85037,17.81281,18.31976,18.95944,18.34479,18.60635,18.48975,18.30161,18.1987,19.09644,19.33813,18.67627,19.24951,19.10092,19.4407,19.47278,19.01657,18.94824,19.17432,18.7959,18.03848,18.57974,18.90585,19.17538,18.42041,18.70627,19.92059,20.07797,20.3891,19.45447,19.17545,19.24802,19.62756,19.18036,19.32388,18.95294,19.14496,19.42715,18.18298,18.81586,19.29599,19.20117,18.6416,18.89957,18.7807,18.7019,18.30847,19.38242,19.31461,18.9736,17.75833,18.95032,19.00217,18.41974,18.60846,19.875,20.01413,20.29761,19.29138,19.34076,19.5246,19.10968,19.1015,18.10947,18.75531,18.75012,18.80637,18.31201,19.59705,19.90442,19.23615,19.67096,19.87338,19.95038,19.53143,19.43408,19.65656,19.2038,18.36481,19.02808,19.50183,19.73663,18.93036,19.12146,20.39267,20.49158,20.80713,19.61722,19.61212,19.97952,19.79987,19.61438,19.79755,19.76529,18.80173,19.46292,19.68326,19.41599,19.12903,19.30817,19.39615,19.12808,18.83429
2060,2061,2060.95833333333,12,18.83212,19.13474,18.89395,19.0506,19.07935,18.97144,17.884,18.72141,18.76675,18.97537,18.1929,18.63351,19.93723,20.01309,20.28256,19.14661,19.19733,19.43225,18.90042,19.0806,17.98654,18.46619,19.06644,18.5806,18.81625,18.84201,18.31549,18.2883,19.26144,19.47125,18.89996,19.51807,19.30304,19.62323,19.67032,19.19754,19.11374,19.3215,19.20862,18.242,18.79816,19.0257,19.38028,18.63495,19.07861,20.25327,20.40613,20.70078,19.71939,19.35513,19.41635,19.798,19.35968,19.59604,19.16428,19.314,19.53958,18.37109,19.03751,19.58694,19.263,18.85513,19.10254,19.10526,18.8273,18.41614,19.6857,19.46643,19.14581,17.95883,19.09277,19.1665,18.65009,18.94284,20.18976,20.34637,20.61768,19.48172,19.52338,19.74344,19.29578,19.32257,18.27374,18.86572,19.03607,18.91882,18.40686,19.76526,20.00494,19.43991,19.85468,20.04965,20.14932,19.72263,19.62616,19.84808,19.49393,18.56158,19.28601,19.65002,19.90833,19.19266,19.41879,20.71417,20.83325,21.1109,19.8071,19.77811,20.0979,19.98352,19.88464,19.95865,19.91891,19.0256,19.70395,19.87436,19.5061,19.354,19.43921,19.72131,19.22946,18.92563
2061,2061,2061.04166666667,1,19.1962,19.48938,19.13538,19.23224,19.38434,19.33325,18.19379,19.14651,18.96762,19.32483,18.68332,19.16864,20.34283,20.43692,20.67944,19.54175,19.58975,19.80325,19.23553,19.444,18.37729,18.79001,19.3063,18.87985,19.07178,19.33496,18.51004,18.43051,19.57294,19.72876,19.33453,19.87195,19.57184,19.86658,19.91489,19.48987,19.3829,19.60834,19.61124,18.52103,19.17929,19.19379,19.7605,19.01743,19.61075,20.69388,20.8255,21.12357,20.16956,19.71558,19.7916,20.17468,19.68933,19.95645,19.55954,19.70316,19.73605,18.76157,19.44046,20.00946,19.44662,19.12946,19.40494,19.57993,18.98712,18.59714,19.98569,19.70496,19.46451,18.25784,19.27884,19.53601,19.08374,19.45779,20.66119,20.78082,21.05569,19.87631,19.88916,20.17496,19.71866,19.72241,18.63492,19.12134,19.52847,19.07535,18.64056,20.1189,20.29254,19.82294,20.12125,20.32535,20.38266,20.01324,19.91904,20.15631,19.91568,18.86462,19.67728,19.85208,20.3175,19.70004,19.94556,21.12759,21.26282,21.52066,20.15585,20.14728,20.45996,20.32559,20.33298,20.27567,20.06241,19.41144,20.0065,20.35034,19.72223,19.63196,19.7348,20.26913,19.42831,19.08896
2061,2061,2061.125,2,19.34842,19.67719,19.27802,19.32794,19.55966,19.53799,18.44043,19.39886,19.09549,19.54483,18.98389,19.43808,20.61002,20.65543,20.9296,19.80161,19.83704,20.06577,19.51367,19.65884,18.61655,18.98459,19.50125,19.05945,19.27469,19.56628,18.64917,18.54797,19.79172,19.91907,19.56955,20.04993,19.75589,20.00696,20.08051,19.69437,19.50928,19.72415,19.80334,18.75967,19.4223,19.33191,19.93839,19.26324,19.86203,20.94284,21.06879,21.36816,20.42267,19.95801,20.04001,20.43604,19.96558,20.12985,19.74954,19.87668,19.79279,18.9646,19.60483,20.29422,19.65219,19.28149,19.55646,19.81888,19.11249,18.75757,20.10825,19.86484,19.66467,18.49652,19.39987,19.78668,19.33142,19.67297,20.9299,21.04581,21.31784,20.13599,20.13278,20.4747,19.90646,19.90634,18.88187,19.33264,19.72168,19.16605,18.78525,20.32648,20.44366,20.04019,20.28122,20.47275,20.5358,20.21143,20.09241,20.32877,20.10019,19.11121,19.94061,19.95282,20.50211,19.90903,20.15552,21.33655,21.50934,21.73508,20.41437,20.37012,20.67462,20.55093,20.49643,20.47195,20.09393,19.61362,20.18924,20.62393,19.90689,19.79288,19.879,20.50259,19.59451,19.25769
2061,2061,2061.20833333333,3,19.29111,19.60986,19.29153,19.35315,19.54306,19.38443,18.46487,19.34387,19.05075,19.48474,18.88815,19.35278,20.54285,20.59116,20.8237,19.80484,19.81015,20.06747,19.40372,19.55179,18.59131,18.94522,19.54834,19.04239,19.29123,19.45355,18.7399,18.57697,19.73279,19.89828,19.57089,19.98703,19.75333,20.0051,20.13052,19.68149,19.48322,19.76544,19.62726,18.8027,19.41983,19.31165,19.84271,19.25839,19.75381,20.86737,21.00137,21.28732,20.37039,19.95328,20.02753,20.42526,19.95837,20.02014,19.6087,19.8027,19.78778,18.95895,19.5719,20.19528,19.70316,19.27899,19.52469,19.68515,19.16669,18.77884,20.04007,19.87723,19.66852,18.54434,19.36301,19.73975,19.27475,19.59048,20.84427,20.97888,21.23361,20.1098,20.1178,20.4512,19.86267,19.81342,18.85876,19.40802,19.61252,19.18478,18.79852,20.30957,20.40509,19.94803,20.27026,20.47394,20.50748,20.19983,20.08954,20.38135,19.952,19.1662,19.94119,19.94348,20.44455,19.82657,20.07053,21.2489,21.42596,21.68683,20.40054,20.39029,20.62433,20.45297,20.40146,20.37387,20.11374,19.58218,20.22458,20.57104,19.96799,19.80988,19.88077,20.38943,19.60928,19.3092
2061,2061,2061.29166666667,4,19.09995,19.43747,19.15085,19.27527,19.42142,19.0824,18.3045,19.09906,18.95468,19.3085,18.65454,19.082,20.24225,20.27603,20.51337,19.54993,19.52103,19.84103,19.19025,19.28699,18.3602,18.73798,19.45844,18.89349,19.16547,19.14563,18.68008,18.51807,19.54868,19.72089,19.40268,19.77982,19.59772,19.87244,19.94415,19.53641,19.34805,19.59659,19.34741,18.65417,19.21783,19.19955,19.63113,19.08908,19.46826,20.53851,20.66971,20.95215,20.07077,19.70724,19.78717,20.17239,19.71887,19.83118,19.31067,19.57401,19.7117,18.76245,19.37711,19.87408,19.60175,19.14038,19.39819,19.31442,19.07208,18.70816,19.84683,19.77274,19.51932,18.40256,19.25613,19.50003,19.11063,19.34625,20.52261,20.62814,20.89389,19.86292,19.88403,20.15756,19.58621,19.55612,18.64313,19.29413,19.31635,19.08844,18.72852,20.10052,20.23727,19.77017,20.11224,20.36032,20.41495,20.03821,19.98672,20.2511,19.68628,19.02472,19.70868,19.85379,20.19849,19.6105,19.81451,20.91867,21.09335,21.36118,20.14578,20.14908,20.39032,20.17096,20.13977,20.17294,20.01617,19.34552,19.99756,20.25412,19.88257,19.67273,19.74179,20.03534,19.50299,19.27133
2061,2061,2061.375,5,18.85999,19.26715,19.01254,19.18787,19.23685,18.80109,18.07022,18.78275,18.82806,19.15506,18.39389,18.82297,19.90665,19.94452,20.20541,19.23685,19.25589,19.5593,19.02335,19.1044,18.11655,18.45251,19.25427,18.67944,19.00327,18.8454,18.54477,18.45709,19.33115,19.52817,19.16891,19.57785,19.43896,19.72702,19.77634,19.36246,19.13443,19.42993,19.06754,18.41528,18.93707,19.05655,19.4715,18.89825,19.19464,20.2243,20.34378,20.62558,19.7941,19.44366,19.54031,19.91257,19.48111,19.63812,19.08051,19.37338,19.6293,18.51611,19.09735,19.54153,19.36594,18.90817,19.22052,19.00391,18.92657,18.60788,19.62628,19.61398,19.35486,18.1835,19.12518,19.341,18.8656,19.1196,20.2012,20.29483,20.57889,19.58719,19.62122,19.87048,19.3895,19.37869,18.33789,19.13107,19.02368,18.94064,18.61752,19.90646,20.0777,19.591,19.94186,20.19659,20.26776,19.86325,19.82263,20.09595,19.48065,18.8002,19.43118,19.73364,20.01639,19.40619,19.59186,20.5788,20.75824,21.04675,19.9101,19.90613,20.19345,19.98209,19.92572,19.96939,19.92474,19.07642,19.66879,19.95395,19.68793,19.48392,19.57178,19.70026,19.37674,19.16992
2061,2061,2061.45833333333,6,18.702,19.17645,19.01895,19.15585,19.13162,18.71793,17.86514,18.59238,18.73038,19.18604,18.29263,18.73459,19.74237,19.78665,20.05246,19.09293,19.1539,19.4585,18.9906,19.0545,18.06277,18.36612,19.07443,18.50891,18.81802,18.71384,18.45355,18.43408,19.25034,19.52267,19.07333,19.42899,19.38538,19.61258,19.6416,19.22415,19.00571,19.32361,19.0083,18.20758,18.78918,18.94147,19.48886,18.77713,19.03293,20.06985,20.172,20.47021,19.66855,19.33682,19.44846,19.8186,19.38098,19.6293,19.03598,19.33557,19.51038,18.48398,19.01743,19.48047,19.16962,18.69354,19.06268,18.94495,18.83066,18.48889,19.44183,19.4924,19.20767,17.97101,19.04294,19.35806,18.77109,19.01559,20.05792,20.14236,20.43234,19.47733,19.49146,19.74585,19.37216,19.3223,18.27676,18.99133,18.89819,18.83124,18.52621,19.83875,20.12341,19.47873,19.90891,20.08267,20.15222,19.73953,19.68069,20.02271,19.45212,18.57932,19.28009,19.65408,20.06949,19.27765,19.48264,20.42612,20.58862,20.90256,19.81265,19.80463,20.09039,19.95477,19.93735,19.96741,19.80582,19.05539,19.64996,19.91376,19.52792,19.30826,19.49026,19.58051,19.32916,19.08734
2061,2061,2061.54166666667,7,18.72601,19.15359,19.1792,19.16046,19.08923,18.91385,17.7645,18.55923,18.65903,19.3692,18.3652,18.81781,19.76663,19.79248,20.05484,19.16617,19.22809,19.58209,19.09076,19.12488,18.24911,18.52643,19.05518,18.45071,18.77603,18.83798,18.42154,18.45328,19.27884,19.60281,19.10199,19.37888,19.48395,19.51041,19.56073,19.18677,18.97144,19.28418,19.14355,18.09213,18.79596,18.89041,19.66718,18.80093,19.01001,20.10934,20.17908,20.4877,19.70932,19.42471,19.5434,19.94601,19.47144,19.7139,19.10394,19.44519,19.45236,18.66928,19.20325,19.54388,19.1232,18.67804,19.04416,19.06015,18.74985,18.45398,19.41876,19.40546,19.16064,17.84891,19.00732,19.52194,18.7861,19.01489,20.11679,20.14597,20.46933,19.54364,19.55551,19.85172,19.45322,19.37067,18.46964,18.99765,18.99466,18.75485,18.47394,19.93622,20.25198,19.4772,20.03503,20.013,20.04153,19.73953,19.60349,19.98376,19.6225,18.46387,19.28586,19.61768,20.21567,19.28555,19.4899,20.45309,20.595,20.95074,19.87973,19.97519,20.22333,20.11142,20.05911,20.07761,19.75662,19.2713,19.85318,20.11703,19.51379,19.25848,19.4682,19.69604,19.31851,19.11624
2061,2061,2061.625,8,18.76535,19.15024,19.27856,19.13589,19.09869,18.99478,17.74329,18.52374,18.62112,19.45294,18.36285,18.84338,19.82639,19.83142,20.13681,19.2717,19.32788,19.6842,19.18051,19.18994,18.38605,18.69672,19.11145,18.44574,18.77182,18.89154,18.44391,18.49673,19.31702,19.65295,19.1109,19.35062,19.56653,19.4534,19.54614,19.17212,18.91479,19.2468,19.28796,18.07117,18.79022,18.90393,19.75699,18.78375,19.02411,20.18045,20.2334,20.53348,19.84491,19.55307,19.68469,20.09647,19.59634,19.77032,19.18079,19.53275,19.41275,18.81851,19.3942,19.69815,19.12228,18.71436,19.03195,19.13577,18.72131,18.49927,19.38065,19.37674,19.13791,17.81781,18.97198,19.62039,18.84579,18.9968,20.18115,20.19098,20.55026,19.67996,19.67767,19.97116,19.50397,19.44797,18.65747,19.06656,19.08408,18.77777,18.5,20.0217,20.35599,19.56363,20.13641,19.98856,19.95947,19.74219,19.5625,19.91806,19.81146,18.44049,19.28549,19.58832,20.3002,19.24905,19.49371,20.53583,20.66534,21.021,20.01331,20.13959,20.36191,20.19849,20.12256,20.13614,19.76596,19.43683,20.02328,20.34045,19.54517,19.25409,19.51144,19.77954,19.34195,19.19949
2061,2061,2061.70833333333,9,18.64328,19.09244,19.12872,19.09448,19.01367,18.81631,17.68185,18.42062,18.59348,19.25479,18.11163,18.65845,19.76486,19.77533,20.10898,19.22324,19.29877,19.6001,19.14441,19.13388,18.28571,18.58621,19.0918,18.39474,18.73038,18.7561,18.43195,18.41284,19.27206,19.56644,18.98862,19.24652,19.43756,19.43491,19.48859,19.09494,18.8989,19.19528,19.09787,18.02328,18.69232,18.88348,19.5737,18.5433,18.88211,20.13718,20.17746,20.45798,19.82614,19.46771,19.6069,20.00851,19.53067,19.75085,19.09244,19.46115,19.36169,18.69791,19.29346,19.57086,19.08502,18.67575,18.9744,19.02774,18.72986,18.47049,19.30804,19.35226,19.07758,17.75479,18.94016,19.38763,18.65884,18.81992,20.12607,20.15512,20.50797,19.59271,19.62222,19.88269,19.40219,19.41852,18.55087,19.08783,18.94534,18.76523,18.44785,19.94937,20.26117,19.45654,20.01202,19.94305,19.89447,19.65906,19.51013,19.79221,19.61905,18.38382,19.17892,19.55978,20.12448,19.00162,19.31192,20.49042,20.60034,20.9837,19.93799,20.05963,20.27341,20.0874,20.02185,20.05954,19.79114,19.34427,19.94037,20.22784,19.51068,19.16727,19.4837,19.57562,19.32678,19.14566
2061,2061,2061.79166666667,10,18.52545,19.02185,18.88849,19.00449,18.88211,18.53375,17.60175,18.32556,18.56592,18.99567,17.91269,18.44269,19.61664,19.64917,19.9946,19.04587,19.08051,19.39951,18.98843,18.94077,17.99142,18.27435,19.02576,18.29871,18.61267,18.56165,18.36194,18.2951,19.11969,19.41431,18.85916,19.22519,19.22159,19.38358,19.44385,18.96991,18.8656,19.09372,18.85229,17.94028,18.59106,18.83914,19.33002,18.34171,18.66855,20.00626,20.04666,20.3187,19.65372,19.25656,19.41144,19.77634,19.29749,19.52017,18.91617,19.24786,19.31711,18.3876,19.00009,19.28668,18.97827,18.60446,18.85831,18.84091,18.70438,18.41812,19.1839,19.32977,18.9877,17.68063,18.86594,19.21838,18.40799,18.63156,20.00937,20.03506,20.38638,19.37619,19.39365,19.65588,19.19922,19.22336,18.32983,19.0173,18.76566,18.69992,18.36621,19.81088,20.06238,19.30847,19.78683,19.90347,19.85904,19.55777,19.42554,19.745,19.32068,18.30621,19.06854,19.48755,19.86615,18.78983,19.09836,20.39291,20.47144,20.86813,19.72656,19.81534,20.09396,19.87268,19.83426,19.85333,19.74609,19.00479,19.617,19.91483,19.38742,19.10776,19.38647,19.34018,19.23898,19.04572
2061,2061,2061.875,11,18.56793,19.0665,18.79507,18.97437,18.90829,18.48648,17.64175,18.29749,18.57513,18.92493,17.90759,18.49435,19.65814,19.70648,20.03494,18.86462,18.98248,19.29361,18.91965,18.85965,17.84015,18.15173,19.00223,18.31784,18.61646,18.52164,18.33075,18.26105,19.05783,19.33716,18.90991,19.26657,19.18213,19.44839,19.50461,18.96686,18.83142,19.0943,18.82797,17.98337,18.59787,18.86508,19.23364,18.25729,18.69522,20.04874,20.08408,20.35297,19.66852,19.14471,19.29526,19.64954,19.17233,19.42245,18.87558,19.14935,19.38583,18.23413,18.85571,19.17691,18.90271,18.65198,18.90341,18.80927,18.69653,18.38449,19.21179,19.36703,18.99057,17.72086,18.88416,19.18723,18.34155,18.68286,20.05521,20.06152,20.44696,19.25113,19.3031,19.55276,19.10873,19.14917,18.15121,18.97345,18.74344,18.64307,18.3056,19.76501,19.95941,19.34311,19.74966,19.94452,19.93225,19.54599,19.40103,19.78299,19.25015,18.33179,19.06384,19.49445,19.75217,18.74649,19.07892,20.42914,20.55148,20.8779,19.60504,19.70624,19.95087,19.78317,19.73077,19.72012,19.8093,18.82419,19.45047,19.77374,19.32556,19.15366,19.39276,19.3302,19.19531,18.99445
2061,2062,2061.95833333333,12,18.84735,19.3476,18.95532,19.05548,19.09973,18.73645,17.82965,18.49802,18.72641,19.11862,18.15289,18.83456,19.94244,20.0318,20.32516,19.05981,19.19232,19.47464,19.12555,19.08575,18.04529,18.33698,19.11935,18.52441,18.84454,18.81555,18.41666,18.30081,19.18195,19.41171,19.11084,19.52731,19.36362,19.63306,19.73041,19.17221,18.98737,19.28683,19.17276,18.17606,18.86301,18.97232,19.45383,18.47766,19.03793,20.35864,20.4129,20.65839,19.97534,19.31161,19.47824,19.84448,19.3078,19.67108,19.078,19.33167,19.53873,18.43951,19.07944,19.40756,18.98944,18.89053,19.14035,19.07791,18.78223,18.4964,19.48468,19.55701,19.16998,17.89938,19.03165,19.45062,18.58368,19.07535,20.40305,20.3819,20.76987,19.42987,19.522,19.72336,19.3316,19.32471,18.39279,19.08487,19.01636,18.74457,18.40659,19.93567,20.07037,19.60959,19.93167,20.11584,20.14865,19.71228,19.5296,19.97699,19.54312,18.52338,19.30743,19.63168,19.95932,18.95581,19.37863,20.77255,20.86267,21.15631,19.78583,19.91458,20.10379,20.03757,19.98172,19.91064,19.95154,19.04688,19.65204,20.07214,19.42731,19.35535,19.60809,19.56128,19.25632,19.1066
2062,2062,2062.04166666667,1,19.22971,19.70584,19.203,19.25021,19.42932,19.15775,18.1192,18.89435,18.91458,19.48788,18.69705,19.35062,20.39227,20.45132,20.707,19.40356,19.59277,19.8093,19.53052,19.43582,18.44662,18.74454,19.35986,18.80179,19.08609,19.27142,18.56668,18.47543,19.47458,19.67679,19.547,19.86984,19.65329,19.86823,20.00507,19.47531,19.25473,19.60605,19.61423,18.48294,19.26758,19.14221,19.86121,18.91852,19.48682,20.78345,20.85419,21.07983,20.40909,19.6731,19.86847,20.21634,19.67981,20.03006,19.45901,19.67941,19.66965,18.81201,19.43512,19.87546,19.24045,19.17322,19.46365,19.47781,18.93277,18.68411,19.83435,19.80872,19.4585,18.194,19.19382,19.83569,19.1001,19.59009,20.82962,20.79233,21.20084,19.80252,19.91141,20.13998,19.66141,19.71457,18.86371,19.32202,19.44913,18.92133,18.59171,20.28741,20.32416,19.97507,20.23206,20.3689,20.41138,20.0322,19.81488,20.28168,19.96448,18.83081,19.69791,19.81424,20.33994,19.37228,19.87744,21.228,21.28027,21.58206,20.12088,20.26669,20.4437,20.36459,20.3999,20.2309,20.09293,19.45929,20.06134,20.48969,19.66394,19.64496,20.00601,20.01089,19.4382,19.24426
2062,2062,2062.125,2,19.41956,19.86084,19.35736,19.35614,19.62653,19.3573,18.36557,19.13757,19.03342,19.64975,18.95908,19.62021,20.6217,20.70175,20.91083,19.65939,19.85934,20.11844,19.74112,19.6243,18.65918,18.96344,19.51764,19.01358,19.23373,19.47696,18.7085,18.62164,19.65005,19.86063,19.74197,20.04138,19.81067,20.0083,20.10901,19.68753,19.40274,19.82419,19.76279,18.73636,19.5235,19.28494,20.06921,19.13104,19.78271,21.02563,21.10434,21.32224,20.61966,19.91895,20.14404,20.47427,19.95898,20.21628,19.64548,19.84116,19.71893,19.06238,19.6499,20.13327,19.41302,19.30722,19.61783,19.70938,19.07263,18.79187,19.97491,19.93127,19.66324,18.44611,19.32568,20.05005,19.31726,19.80878,21.05972,21.04507,21.44934,20.0712,20.17776,20.35498,19.86862,19.90689,19.13892,19.51334,19.67007,19.02975,18.6709,20.4696,20.5004,20.21936,20.41147,20.52762,20.55829,20.23767,19.9606,20.44757,20.09869,19.08453,19.9407,19.92172,20.50879,19.58466,20.0777,21.45151,21.5079,21.8284,20.36749,20.51566,20.66953,20.56876,20.60602,20.45004,20.1442,19.68271,20.31686,20.75769,19.8446,19.81561,20.14523,20.26834,19.5639,19.39584
2062,2062,2062.20833333333,3,19.3718,19.77148,19.35126,19.37048,19.58035,19.2215,18.42371,19.13611,19.01431,19.59262,18.8681,19.55756,20.59515,20.62558,20.80841,19.64929,19.88345,20.14026,19.62991,19.51309,18.62411,18.95319,19.55792,19.02429,19.19009,19.35974,18.75671,18.61087,19.65125,19.80588,19.68961,20.00534,19.79904,19.98624,20.08054,19.65134,19.39117,19.8371,19.64621,18.79575,19.51199,19.32227,20.00427,19.13281,19.71631,20.92429,21.0209,21.24536,20.53833,19.92133,20.14252,20.4726,19.97946,20.10968,19.55383,19.76135,19.71301,19.03302,19.6077,20.0137,19.4975,19.323,19.58368,19.60953,19.13156,18.8288,19.94989,19.95697,19.65414,18.49246,19.30051,19.91803,19.28928,19.66135,20.9621,20.94388,21.362,20.06046,20.16623,20.32108,19.8262,19.82141,19.05124,19.57013,19.56705,19.08173,18.755,20.38959,20.43771,20.17844,20.41013,20.51917,20.53864,20.22916,19.97119,20.39197,19.96289,19.15222,19.93286,19.91531,20.43045,19.57642,20.02386,21.35757,21.45261,21.75473,20.37842,20.52356,20.68414,20.51505,20.50168,20.36908,20.13754,19.64191,20.27838,20.6546,19.9411,19.80426,20.13113,20.13144,19.591,19.40741
2062,2062,2062.29166666667,4,19.10626,19.54175,19.21262,19.30127,19.43613,18.98608,18.29749,18.93295,18.91718,19.37946,18.68414,19.31302,20.26855,20.30899,20.46835,19.41592,19.61649,19.86557,19.36432,19.25928,18.41327,18.74661,19.45132,18.87299,19.11108,19.05328,18.69095,18.55359,19.46951,19.64328,19.45697,19.80377,19.6402,19.85657,19.92477,19.51501,19.26392,19.70013,19.31494,18.65811,19.29251,19.22867,19.77945,18.95837,19.4411,20.58246,20.68121,20.9212,20.19666,19.68781,19.87817,20.21777,19.7276,19.88843,19.30713,19.57062,19.66257,18.7995,19.36224,19.69257,19.42941,19.19351,19.45401,19.29889,19.00885,18.77628,19.7829,19.8201,19.49872,18.33862,19.18369,19.69901,19.09393,19.4108,20.59622,20.62265,21.03253,19.79996,19.90073,20.09952,19.64145,19.5842,18.76596,19.4826,19.27817,18.99048,18.70844,20.13971,20.21591,19.99808,20.24094,20.39285,20.4086,20.10489,19.84094,20.25198,19.69461,19.02896,19.72696,19.819,20.21045,19.37613,19.80783,21.01834,21.15381,21.42529,20.13385,20.28909,20.4585,20.24741,20.22794,20.14224,20.07233,19.42865,20.03601,20.33905,19.85757,19.68427,20.04544,19.80817,19.51111,19.35532
2062,2062,2062.375,5,18.91086,19.2999,19.05914,19.21313,19.27673,18.76019,18.08649,18.66891,18.77609,19.20618,18.45642,19.07849,19.94006,19.93713,20.17535,19.17108,19.32706,19.60608,19.16281,19.06082,18.13876,18.48132,19.22757,18.66736,18.86563,18.77399,18.5647,18.44733,19.28021,19.47223,19.23306,19.56311,19.45038,19.70984,19.75623,19.34579,19.10809,19.53036,19.10413,18.43283,18.99197,19.12317,19.59982,18.75211,19.18219,20.23874,20.35358,20.60562,19.90253,19.45395,19.59436,19.95056,19.4342,19.66238,19.07657,19.39243,19.55545,18.54446,19.11826,19.3782,19.21988,18.94104,19.25937,19.01093,18.88492,18.6933,19.60098,19.66364,19.34824,18.12167,19.04294,19.50568,18.85114,19.16092,20.25803,20.29797,20.69336,19.54169,19.6037,19.83936,19.4054,19.37979,18.53558,19.31476,19.01129,18.86172,18.5549,19.90814,20.0686,19.72751,20.06006,20.24362,20.18887,19.94211,19.65564,20.04602,19.47244,18.81247,19.44458,19.71902,20.03046,19.22702,19.58951,20.70523,20.80536,21.10495,19.90472,20.01807,20.22723,20.04608,19.96628,19.96127,20.0004,19.16461,19.84845,20.02011,19.63858,19.45654,19.89505,19.50604,19.36911,19.22391
